,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,day-off,dtedaymnth,CasulRatio
7260,7261,2011-11-04,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,1,7,8,Friday,0,11-11,6
7261,7262,2011-11-04,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7,Friday,0,11-11,5
7262,7263,2011-11-04,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,0,23,23,Friday,0,11-11,23
7263,7264,2011-11-04,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,2,64,66,Friday,0,11-11,62
7264,7265,2011-11-04,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,10,235,245,Friday,0,11-11,225
7265,7266,2011-11-04,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,8,387,395,Friday,0,11-11,379
7266,7267,2011-11-04,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,15,239,254,Friday,0,11-11,224
7267,7268,2011-11-04,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,19,115,134,Friday,0,11-11,96
7268,7269,2011-11-04,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,34,128,162,Friday,0,11-11,94
7269,7270,2011-11-04,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,44,153,197,Friday,0,11-11,109
7270,7271,2011-11-04,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,33,161,194,Friday,0,11-11,128
7271,7272,2011-11-04,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,54,147,201,Friday,0,11-11,93
7272,7273,2011-11-04,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,45,192,237,Friday,0,11-11,147
7273,7274,2011-11-04,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,53,237,290,Friday,0,11-11,184
7274,7275,2011-11-04,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,42,438,480,Friday,0,11-11,396
7275,7276,2011-11-04,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,35,339,374,Friday,0,11-11,304
7276,7277,2011-11-04,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,14,182,196,Friday,0,11-11,168
7277,7278,2011-11-04,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,15,171,186,Friday,0,11-11,156
7278,7279,2011-11-04,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,8,115,123,Friday,0,11-11,107
7279,7280,2011-11-04,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,6,109,115,Friday,0,11-11,103
7280,7281,2011-11-04,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,17,72,89,Friday,0,11-11,55
7281,7282,2011-11-05,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,4,48,52,Saturday,1,11-11,44
7282,7283,2011-11-05,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,5,57,62,Saturday,1,11-11,52
7283,7284,2011-11-05,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,7,24,31,Saturday,1,11-11,17
7284,7285,2011-11-05,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,0,8,8,Saturday,1,11-11,8
7285,7286,2011-11-05,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,3,5,8,Saturday,1,11-11,2
7286,7287,2011-11-05,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,0,2,2,Saturday,1,11-11,2
7287,7288,2011-11-05,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,3,20,23,Saturday,1,11-11,17
7288,7289,2011-11-05,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,3,31,34,Saturday,1,11-11,28
7289,7290,2011-11-05,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,4,80,84,Saturday,1,11-11,76
7290,7291,2011-11-05,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,30,111,141,Saturday,1,11-11,81
7291,7292,2011-11-05,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,56,171,227,Saturday,1,11-11,115
7292,7293,2011-11-05,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,69,169,238,Saturday,1,11-11,100
7293,7294,2011-11-05,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,137,235,372,Saturday,1,11-11,98
7294,7295,2011-11-05,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,148,207,355,Saturday,1,11-11,59
7295,7296,2011-11-05,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,159,227,386,Saturday,1,11-11,68
7296,7297,2011-11-05,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343,Saturday,1,11-11,61
7297,7298,2011-11-05,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335,Saturday,1,11-11,79
7298,7299,2011-11-05,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,100,234,334,Saturday,1,11-11,134
7299,7300,2011-11-05,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,52,185,237,Saturday,1,11-11,133
7300,7301,2011-11-05,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,45,159,204,Saturday,1,11-11,114
7301,7302,2011-11-05,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,29,136,165,Saturday,1,11-11,107
7302,7303,2011-11-05,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,19,99,118,Saturday,1,11-11,80
7303,7304,2011-11-05,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,10,72,82,Saturday,1,11-11,62
7304,7305,2011-11-05,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,4,81,85,Saturday,1,11-11,77
7305,7306,2011-11-06,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,10,65,75,Sunday,1,11-11,55
7306,7307,2011-11-06,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,11,104,115,Sunday,1,11-11,93
7307,7308,2011-11-06,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,6,23,29,Sunday,1,11-11,17
7308,7309,2011-11-06,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4,9,Sunday,1,11-11,-1
7309,7310,2011-11-06,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,0,6,6,Sunday,1,11-11,6
7310,7311,2011-11-06,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,0,5,5,Sunday,1,11-11,5
7311,7312,2011-11-06,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,5,11,16,Sunday,1,11-11,6
7312,7313,2011-11-06,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,4,24,28,Sunday,1,11-11,20
7313,7314,2011-11-06,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,19,71,90,Sunday,1,11-11,52
7314,7315,2011-11-06,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,36,134,170,Sunday,1,11-11,98
7315,7316,2011-11-06,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,76,186,262,Sunday,1,11-11,110
7316,7317,2011-11-06,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,104,216,320,Sunday,1,11-11,112
7317,7318,2011-11-06,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,120,226,346,Sunday,1,11-11,106
7318,7319,2011-11-06,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,105,209,314,Sunday,1,11-11,104
7319,7320,2011-11-06,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,101,219,320,Sunday,1,11-11,118
7320,7321,2011-11-06,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,96,210,306,Sunday,1,11-11,114
7321,7322,2011-11-06,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,84,263,347,Sunday,1,11-11,179
7322,7323,2011-11-06,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,71,185,256,Sunday,1,11-11,114
7323,7324,2011-11-06,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,39,146,185,Sunday,1,11-11,107
7324,7325,2011-11-06,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,21,130,151,Sunday,1,11-11,109
7325,7326,2011-11-06,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,16,100,116,Sunday,1,11-11,84
7326,7327,2011-11-06,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,11,77,88,Sunday,1,11-11,66
7327,7328,2011-11-06,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,5,40,45,Sunday,1,11-11,35
7328,7329,2011-11-06,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,7,43,50,Sunday,1,11-11,36
7329,7330,2011-11-07,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,1,14,15,Monday,0,11-11,13
7330,7331,2011-11-07,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,2,6,8,Monday,0,11-11,4
7331,7332,2011-11-07,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,0,2,2,Monday,0,11-11,2
7332,7333,2011-11-07,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,0,3,3,Monday,0,11-11,3
7333,7334,2011-11-07,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,2,4,6,Monday,0,11-11,2
7334,7335,2011-11-07,4,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,1,25,26,Monday,0,11-11,24
7335,7336,2011-11-07,4,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,2,97,99,Monday,0,11-11,95
7336,7337,2011-11-07,4,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,6,305,311,Monday,0,11-11,299
7337,7338,2011-11-07,4,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,13,397,410,Monday,0,11-11,384
7338,7339,2011-11-07,4,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,18,156,174,Monday,0,11-11,138
7339,7340,2011-11-07,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,28,95,123,Monday,0,11-11,67
7340,7341,2011-11-07,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,28,100,128,Monday,0,11-11,72
7341,7342,2011-11-07,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,21,158,179,Monday,0,11-11,137
7342,7343,2011-11-07,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,32,157,189,Monday,0,11-11,125
7343,7344,2011-11-07,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,30,115,145,Monday,0,11-11,85
7344,7345,2011-11-07,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,38,132,170,Monday,0,11-11,94
7345,7346,2011-11-07,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,40,255,295,Monday,0,11-11,215
7346,7347,2011-11-07,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,39,489,528,Monday,0,11-11,450
7347,7348,2011-11-07,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,18,407,425,Monday,0,11-11,389
7348,7349,2011-11-07,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,20,280,300,Monday,0,11-11,260
7349,7350,2011-11-07,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,17,187,204,Monday,0,11-11,170
7350,7351,2011-11-07,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,10,129,139,Monday,0,11-11,119
7351,7352,2011-11-07,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,6,102,108,Monday,0,11-11,96
7352,7353,2011-11-07,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,1,47,48,Monday,0,11-11,46
7353,7354,2011-11-08,4,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896,0,18,18,Tuesday,0,11-11,18
7354,7355,2011-11-08,4,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045,3,8,11,Tuesday,0,11-11,5
7355,7356,2011-11-08,4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0.0,0,1,1,Tuesday,0,11-11,1
7356,7357,2011-11-08,4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0.0,0,3,3,Tuesday,0,11-11,3
7357,7358,2011-11-08,4,0,11,4,0,2,1,1,0.3,0.3333,0.87,0.0,0,4,4,Tuesday,0,11-11,4
7358,7359,2011-11-08,4,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896,1,17,18,Tuesday,0,11-11,16
7359,7360,2011-11-08,4,0,11,6,0,2,1,1,0.3,0.3333,0.87,0.0,3,96,99,Tuesday,0,11-11,93
7360,7361,2011-11-08,4,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045,7,316,323,Tuesday,0,11-11,309
7361,7362,2011-11-08,4,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045,11,455,466,Tuesday,0,11-11,444
7362,7363,2011-11-08,4,0,11,9,0,2,1,1,0.36,0.3788,0.87,0.0,14,177,191,Tuesday,0,11-11,163
7363,7364,2011-11-08,4,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,25,104,129,Tuesday,0,11-11,79
7364,7365,2011-11-08,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1343,21,126,147,Tuesday,0,11-11,105
7365,7366,2011-11-08,4,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343,28,175,203,Tuesday,0,11-11,147
7366,7367,2011-11-08,4,0,11,13,0,2,1,1,0.54,0.5152,0.49,0.1642,31,165,196,Tuesday,0,11-11,134
7367,7368,2011-11-08,4,0,11,14,0,2,1,1,0.56,0.5303,0.46,0.1045,32,129,161,Tuesday,0,11-11,97
7368,7369,2011-11-08,4,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045,33,155,188,Tuesday,0,11-11,122
7369,7370,2011-11-08,4,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343,39,250,289,Tuesday,0,11-11,211
7370,7371,2011-11-08,4,0,11,17,0,2,1,1,0.52,0.5,0.43,0.1642,40,459,499,Tuesday,0,11-11,419
7371,7372,2011-11-08,4,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343,30,432,462,Tuesday,0,11-11,402
7372,7373,2011-11-08,4,0,11,19,0,2,1,1,0.46,0.4545,0.59,0.0,14,264,278,Tuesday,0,11-11,250
7373,7374,2011-11-08,4,0,11,20,0,2,1,1,0.4,0.4091,0.76,0.0,12,169,181,Tuesday,0,11-11,157
7374,7375,2011-11-08,4,0,11,21,0,2,1,1,0.4,0.4091,0.76,0.0,16,166,182,Tuesday,0,11-11,150
7375,7376,2011-11-08,4,0,11,22,0,2,1,1,0.36,0.3788,0.87,0.0,13,95,108,Tuesday,0,11-11,82
7376,7377,2011-11-08,4,0,11,23,0,2,1,1,0.36,0.3788,0.81,0.0,3,45,48,Tuesday,0,11-11,42
7377,7378,2011-11-09,4,0,11,0,0,3,1,1,0.36,0.3788,0.87,0.0,0,13,13,Wednesday,0,11-11,13
7378,7379,2011-11-09,4,0,11,1,0,3,1,1,0.34,0.3636,0.87,0.0,0,10,10,Wednesday,0,11-11,10
7379,7380,2011-11-09,4,0,11,2,0,3,1,1,0.32,0.3485,0.93,0.0,0,5,5,Wednesday,0,11-11,5
7380,7381,2011-11-09,4,0,11,3,0,3,1,1,0.32,0.3485,0.93,0.0,0,4,4,Wednesday,0,11-11,4
7381,7382,2011-11-09,4,0,11,4,0,3,1,1,0.32,0.3485,0.87,0.0,0,4,4,Wednesday,0,11-11,4
7382,7383,2011-11-09,4,0,11,5,0,3,1,1,0.3,0.3333,0.87,0.0,0,28,28,Wednesday,0,11-11,28
7383,7384,2011-11-09,4,0,11,6,0,3,1,1,0.3,0.3333,0.87,0.0,0,98,98,Wednesday,0,11-11,98
7384,7385,2011-11-09,4,0,11,7,0,3,1,1,0.3,0.3333,0.87,0.0,0,300,300,Wednesday,0,11-11,300
7385,7386,2011-11-09,4,0,11,8,0,3,1,1,0.32,0.3485,0.93,0.0,19,437,456,Wednesday,0,11-11,418
7386,7387,2011-11-09,4,0,11,9,0,3,1,1,0.34,0.3636,0.93,0.0,22,197,219,Wednesday,0,11-11,175
7387,7388,2011-11-09,4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045,16,89,105,Wednesday,0,11-11,73
7388,7389,2011-11-09,4,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,21,131,152,Wednesday,0,11-11,110
7389,7390,2011-11-09,4,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642,24,156,180,Wednesday,0,11-11,132
7390,7391,2011-11-09,4,0,11,13,0,3,1,1,0.5,0.4848,0.51,0.1642,31,136,167,Wednesday,0,11-11,105
7391,7392,2011-11-09,4,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642,26,153,179,Wednesday,0,11-11,127
7392,7393,2011-11-09,4,0,11,15,0,3,1,1,0.52,0.5,0.45,0.2239,21,130,151,Wednesday,0,11-11,109
7393,7394,2011-11-09,4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.194,24,257,281,Wednesday,0,11-11,233
7394,7395,2011-11-09,4,0,11,17,0,3,1,1,0.46,0.4545,0.63,0.1045,27,458,485,Wednesday,0,11-11,431
7395,7396,2011-11-09,4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045,21,387,408,Wednesday,0,11-11,366
7396,7397,2011-11-09,4,0,11,19,0,3,1,1,0.44,0.4394,0.72,0.1045,12,292,304,Wednesday,0,11-11,280
7397,7398,2011-11-09,4,0,11,20,0,3,1,1,0.44,0.4394,0.77,0.0,18,201,219,Wednesday,0,11-11,183
7398,7399,2011-11-09,4,0,11,21,0,3,1,1,0.4,0.4091,0.87,0.0,9,152,161,Wednesday,0,11-11,143
7399,7400,2011-11-09,4,0,11,22,0,3,1,1,0.4,0.4091,0.87,0.0,9,105,114,Wednesday,0,11-11,96
7400,7401,2011-11-09,4,0,11,23,0,3,1,1,0.38,0.3939,0.87,0.0,5,61,66,Wednesday,0,11-11,56
7401,7402,2011-11-10,4,0,11,0,0,4,1,1,0.4,0.4091,0.87,0.0,0,24,24,Thursday,0,11-11,24
7402,7403,2011-11-10,4,0,11,1,0,4,1,2,0.4,0.4091,0.87,0.0,1,10,11,Thursday,0,11-11,9
7403,7404,2011-11-10,4,0,11,2,0,4,1,2,0.38,0.3939,0.94,0.0,0,5,5,Thursday,0,11-11,5
7404,7405,2011-11-10,4,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896,0,11,11,Thursday,0,11-11,11
7405,7406,2011-11-10,4,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896,1,2,3,Thursday,0,11-11,1
7406,7407,2011-11-10,4,0,11,5,0,4,1,2,0.36,0.3485,1.0,0.1343,1,22,23,Thursday,0,11-11,21
7407,7408,2011-11-10,4,0,11,6,0,4,1,2,0.36,0.3485,1.0,0.1343,4,110,114,Thursday,0,11-11,106
7408,7409,2011-11-10,4,0,11,7,0,4,1,2,0.38,0.3939,0.94,0.1642,6,266,272,Thursday,0,11-11,260
7409,7410,2011-11-10,4,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,18,418,436,Thursday,0,11-11,400
7410,7411,2011-11-10,4,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,23,188,211,Thursday,0,11-11,165
7411,7412,2011-11-10,4,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239,17,100,117,Thursday,0,11-11,83
7412,7413,2011-11-10,4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881,9,99,108,Thursday,0,11-11,90
7413,7414,2011-11-10,4,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582,18,149,167,Thursday,0,11-11,131
7414,7415,2011-11-10,4,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582,9,87,96,Thursday,0,11-11,78
7415,7416,2011-11-10,4,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836,6,58,64,Thursday,0,11-11,52
7416,7417,2011-11-10,4,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985,5,57,62,Thursday,0,11-11,52
7417,7418,2011-11-10,4,0,11,16,0,4,1,3,0.36,0.3485,0.81,0.2239,6,67,73,Thursday,0,11-11,61
7418,7419,2011-11-10,4,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239,9,168,177,Thursday,0,11-11,159
7419,7420,2011-11-10,4,0,11,18,0,4,1,2,0.36,0.3485,0.81,0.1642,10,263,273,Thursday,0,11-11,253
7420,7421,2011-11-10,4,0,11,19,0,4,1,2,0.36,0.3485,0.71,0.2239,19,192,211,Thursday,0,11-11,173
7421,7422,2011-11-10,4,0,11,20,0,4,1,2,0.36,0.3333,0.62,0.2836,8,160,168,Thursday,0,11-11,152
7422,7423,2011-11-10,4,0,11,21,0,4,1,1,0.36,0.3333,0.57,0.2537,6,130,136,Thursday,0,11-11,124
7423,7424,2011-11-10,4,0,11,22,0,4,1,1,0.36,0.3333,0.53,0.2836,5,84,89,Thursday,0,11-11,79
7424,7425,2011-11-10,4,0,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642,9,73,82,Thursday,0,11-11,64
7425,7426,2011-11-11,4,0,11,0,1,5,0,1,0.34,0.3182,0.53,0.2537,10,56,66,Friday,1,11-11,46
7426,7427,2011-11-11,4,0,11,1,1,5,0,1,0.32,0.303,0.57,0.3284,3,16,19,Friday,1,11-11,13
7427,7428,2011-11-11,4,0,11,2,1,5,0,1,0.32,0.2879,0.57,0.2836,1,10,11,Friday,1,11-11,9
7428,7429,2011-11-11,4,0,11,3,1,5,0,1,0.3,0.2879,0.61,0.194,0,6,6,Friday,1,11-11,6
7429,7430,2011-11-11,4,0,11,4,1,5,0,1,0.3,0.2879,0.61,0.194,0,8,8,Friday,1,11-11,8
7430,7431,2011-11-11,4,0,11,5,1,5,0,1,0.3,0.2879,0.49,0.2537,0,13,13,Friday,1,11-11,13
7431,7432,2011-11-11,4,0,11,6,1,5,0,1,0.28,0.2576,0.45,0.3284,0,46,46,Friday,1,11-11,46
7432,7433,2011-11-11,4,0,11,7,1,5,0,1,0.28,0.2727,0.45,0.2537,5,116,121,Friday,1,11-11,111
7433,7434,2011-11-11,4,0,11,8,1,5,0,1,0.3,0.2727,0.42,0.3582,9,249,258,Friday,1,11-11,240
7434,7435,2011-11-11,4,0,11,9,1,5,0,1,0.32,0.2879,0.45,0.4478,15,186,201,Friday,1,11-11,171
7435,7436,2011-11-11,4,0,11,10,1,5,0,1,0.32,0.2727,0.42,0.5522,38,162,200,Friday,1,11-11,124
7436,7437,2011-11-11,4,0,11,11,1,5,0,1,0.34,0.2879,0.42,0.4925,20,150,170,Friday,1,11-11,130
7437,7438,2011-11-11,4,0,11,12,1,5,0,1,0.34,0.2879,0.42,0.4627,41,198,239,Friday,1,11-11,157
7438,7439,2011-11-11,4,0,11,13,1,5,0,1,0.38,0.3939,0.37,0.5522,57,179,236,Friday,1,11-11,122
7439,7440,2011-11-11,4,0,11,14,1,5,0,1,0.38,0.3939,0.37,0.4627,64,183,247,Friday,1,11-11,119
7440,7441,2011-11-11,4,0,11,15,1,5,0,1,0.36,0.3333,0.37,0.4179,29,187,216,Friday,1,11-11,158
7441,7442,2011-11-11,4,0,11,16,1,5,0,1,0.36,0.3333,0.34,0.3284,49,189,238,Friday,1,11-11,140
7442,7443,2011-11-11,4,0,11,17,1,5,0,1,0.34,0.303,0.39,0.3284,24,286,310,Friday,1,11-11,262
7443,7444,2011-11-11,4,0,11,18,1,5,0,1,0.34,0.3182,0.39,0.2537,23,185,208,Friday,1,11-11,162
7444,7445,2011-11-11,4,0,11,19,1,5,0,1,0.32,0.3182,0.39,0.1642,17,182,199,Friday,1,11-11,165
7445,7446,2011-11-11,4,0,11,20,1,5,0,1,0.32,0.3182,0.39,0.194,12,97,109,Friday,1,11-11,85
7446,7447,2011-11-11,4,0,11,21,1,5,0,1,0.3,0.303,0.45,0.1642,4,79,83,Friday,1,11-11,75
7447,7448,2011-11-11,4,0,11,22,1,5,0,1,0.32,0.3182,0.39,0.194,13,78,91,Friday,1,11-11,65
7448,7449,2011-11-11,4,0,11,23,1,5,0,1,0.3,0.3182,0.45,0.0896,6,67,73,Friday,1,11-11,61
7449,7450,2011-11-12,4,0,11,0,0,6,0,1,0.24,0.2424,0.6,0.1343,12,52,64,Saturday,1,11-11,40
7450,7451,2011-11-12,4,0,11,1,0,6,0,1,0.24,0.2424,0.6,0.1343,9,45,54,Saturday,1,11-11,36
7451,7452,2011-11-12,4,0,11,2,0,6,0,1,0.24,0.2576,0.65,0.0896,7,39,46,Saturday,1,11-11,32
7452,7453,2011-11-12,4,0,11,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,13,17,Saturday,1,11-11,9
7453,7454,2011-11-12,4,0,11,4,0,6,0,1,0.2,0.2121,0.8,0.1343,0,7,7,Saturday,1,11-11,7
7454,7455,2011-11-12,4,0,11,5,0,6,0,1,0.22,0.2576,0.75,0.0896,1,3,4,Saturday,1,11-11,2
7455,7456,2011-11-12,4,0,11,6,0,6,0,1,0.22,0.2273,0.75,0.1642,0,7,7,Saturday,1,11-11,7
7456,7457,2011-11-12,4,0,11,7,0,6,0,1,0.22,0.2273,0.75,0.194,3,24,27,Saturday,1,11-11,21
7457,7458,2011-11-12,4,0,11,8,0,6,0,1,0.26,0.2576,0.7,0.194,14,87,101,Saturday,1,11-11,73
7458,7459,2011-11-12,4,0,11,9,0,6,0,1,0.3,0.303,0.61,0.1642,18,142,160,Saturday,1,11-11,124
7459,7460,2011-11-12,4,0,11,10,0,6,0,1,0.34,0.3182,0.61,0.2836,62,170,232,Saturday,1,11-11,108
7460,7461,2011-11-12,4,0,11,11,0,6,0,1,0.38,0.3939,0.54,0.2836,102,213,315,Saturday,1,11-11,111
7461,7462,2011-11-12,4,0,11,12,0,6,0,1,0.44,0.4394,0.44,0.2836,142,224,366,Saturday,1,11-11,82
7462,7463,2011-11-12,4,0,11,13,0,6,0,1,0.48,0.4697,0.36,0.2836,128,225,353,Saturday,1,11-11,97
7463,7464,2011-11-12,4,0,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,191,244,435,Saturday,1,11-11,53
7464,7465,2011-11-12,4,0,11,15,0,6,0,1,0.52,0.5,0.29,0.2836,165,221,386,Saturday,1,11-11,56
7465,7466,2011-11-12,4,0,11,16,0,6,0,1,0.52,0.5,0.32,0.2537,137,224,361,Saturday,1,11-11,87
7466,7467,2011-11-12,4,0,11,17,0,6,0,1,0.5,0.4848,0.34,0.2537,92,193,285,Saturday,1,11-11,101
7467,7468,2011-11-12,4,0,11,18,0,6,0,1,0.42,0.4242,0.58,0.194,53,150,203,Saturday,1,11-11,97
7468,7469,2011-11-12,4,0,11,19,0,6,0,1,0.42,0.4242,0.5,0.2537,32,139,171,Saturday,1,11-11,107
7469,7470,2011-11-12,4,0,11,20,0,6,0,1,0.42,0.4242,0.5,0.2836,31,101,132,Saturday,1,11-11,70
7470,7471,2011-11-12,4,0,11,21,0,6,0,1,0.42,0.4242,0.47,0.2836,19,103,122,Saturday,1,11-11,84
7471,7472,2011-11-12,4,0,11,22,0,6,0,1,0.42,0.4242,0.47,0.2537,30,88,118,Saturday,1,11-11,58
